ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5 ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-27 17:27] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4934.29, Accuracy = 0.08, Loss = 2.298
----------------------------------------------INPUT LENGTH  10 ------------------------

[2019-11-27 17:32] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4261.12, Accuracy = 0.13, Loss = 2.299
[2019-11-27 17:32] Train Step 0010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4498.97, Accuracy = 0.09, Loss = 2.314
[2019-11-27 17:32] Train Step 0020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4576.51, Accuracy = 0.08, Loss = 2.290
[2019-11-27 17:32] Train Step 0030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4560.77, Accuracy = 0.09, Loss = 2.311
[2019-11-27 17:32] Train Step 0040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4476.95, Accuracy = 0.10, Loss = 2.471
[2019-11-27 17:32] Train Step 0050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4580.58, Accuracy = 0.20, Loss = 2.028
[2019-11-27 17:32] Train Step 0060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4508.91, Accuracy = 0.27, Loss = 1.919
[2019-11-27 17:32] Train Step 0070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4584.45, Accuracy = 0.30, Loss = 1.787
[2019-11-27 17:32] Train Step 0080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4641.12, Accuracy = 0.19, Loss = 1.915
[2019-11-27 17:32] Train Step 0090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4627.04, Accuracy = 0.20, Loss = 1.874
[2019-11-27 17:32] Train Step 0100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4717.30, Accuracy = 0.22, Loss = 1.830
[2019-11-27 17:32] Train Step 0110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4543.13, Accuracy = 0.32, Loss = 1.566
[2019-11-27 17:32] Train Step 0120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4619.79, Accuracy = 0.31, Loss = 1.549
[2019-11-27 17:32] Train Step 0130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4429.26, Accuracy = 0.31, Loss = 1.477
[2019-11-27 17:32] Train Step 0140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4800.91, Accuracy = 0.28, Loss = 1.525
[2019-11-27 17:32] Train Step 0150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4533.85, Accuracy = 0.31, Loss = 1.419
[2019-11-27 17:32] Train Step 0160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4546.25, Accuracy = 0.30, Loss = 1.449
[2019-11-27 17:32] Train Step 0170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4573.55, Accuracy = 0.27, Loss = 1.546
[2019-11-27 17:32] Train Step 0180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4384.84, Accuracy = 0.26, Loss = 1.417
[2019-11-27 17:32] Train Step 0190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4476.68, Accuracy = 0.25, Loss = 1.396
[2019-11-27 17:32] Train Step 0200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4568.53, Accuracy = 0.30, Loss = 1.312
[2019-11-27 17:32] Train Step 0210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4595.87, Accuracy = 0.39, Loss = 1.136
[2019-11-27 17:32] Train Step 0220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4386.77, Accuracy = 0.35, Loss = 1.131
[2019-11-27 17:32] Train Step 0230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4457.17, Accuracy = 0.30, Loss = 1.136
[2019-11-27 17:32] Train Step 0240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4453.99, Accuracy = 0.45, Loss = 1.015
[2019-11-27 17:32] Train Step 0250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4414.22, Accuracy = 0.40, Loss = 0.986
[2019-11-27 17:32] Train Step 0260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4587.90, Accuracy = 0.55, Loss = 0.872
[2019-11-27 17:32] Train Step 0270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4523.61, Accuracy = 0.60, Loss = 0.860
[2019-11-27 17:32] Train Step 0280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4575.03, Accuracy = 0.66, Loss = 0.858
[2019-11-27 17:32] Train Step 0290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4568.65, Accuracy = 0.69, Loss = 0.775
[2019-11-27 17:32] Train Step 0300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4487.16, Accuracy = 0.55, Loss = 0.853
[2019-11-27 17:32] Train Step 0310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4447.39, Accuracy = 0.71, Loss = 0.748
[2019-11-27 17:32] Train Step 0320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4501.23, Accuracy = 0.73, Loss = 0.677
[2019-11-27 17:32] Train Step 0330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4578.00, Accuracy = 0.70, Loss = 0.695
[2019-11-27 17:32] Train Step 0340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5293.59, Accuracy = 0.73, Loss = 0.675
[2019-11-27 17:32] Train Step 0350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5254.27, Accuracy = 0.79, Loss = 0.630
[2019-11-27 17:32] Train Step 0360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4442.31, Accuracy = 0.86, Loss = 0.593
[2019-11-27 17:32] Train Step 0370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4428.35, Accuracy = 0.86, Loss = 0.543
[2019-11-27 17:32] Train Step 0380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4502.89, Accuracy = 0.80, Loss = 0.557
[2019-11-27 17:32] Train Step 0390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4626.92, Accuracy = 0.81, Loss = 0.530
[2019-11-27 17:32] Train Step 0400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4503.35, Accuracy = 0.88, Loss = 0.471
[2019-11-27 17:32] Train Step 0410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4506.94, Accuracy = 0.89, Loss = 0.454
[2019-11-27 17:32] Train Step 0420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4551.33, Accuracy = 0.91, Loss = 0.446
[2019-11-27 17:32] Train Step 0430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4507.51, Accuracy = 0.94, Loss = 0.384
[2019-11-27 17:32] Train Step 0440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4495.31, Accuracy = 0.91, Loss = 0.370
[2019-11-27 17:32] Train Step 0450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4565.23, Accuracy = 0.75, Loss = 0.546
[2019-11-27 17:32] Train Step 0460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4468.82, Accuracy = 0.87, Loss = 0.421
[2019-11-27 17:32] Train Step 0470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4724.69, Accuracy = 0.92, Loss = 0.361
[2019-11-27 17:32] Train Step 0480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4372.27, Accuracy = 0.95, Loss = 0.361
[2019-11-27 17:32] Train Step 0490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4406.50, Accuracy = 0.91, Loss = 0.321
[2019-11-27 17:32] Train Step 0500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4448.49, Accuracy = 0.86, Loss = 0.355
[2019-11-27 17:32] Train Step 0510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4456.65, Accuracy = 0.92, Loss = 0.347
[2019-11-27 17:32] Train Step 0520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4544.44, Accuracy = 0.95, Loss = 0.239
[2019-11-27 17:32] Train Step 0530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4700.98, Accuracy = 0.92, Loss = 0.255
[2019-11-27 17:32] Train Step 0540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4609.16, Accuracy = 0.95, Loss = 0.268
[2019-11-27 17:32] Train Step 0550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4662.89, Accuracy = 0.95, Loss = 0.287
[2019-11-27 17:32] Train Step 0560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4449.12, Accuracy = 0.99, Loss = 0.235
[2019-11-27 17:32] Train Step 0570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4688.05, Accuracy = 0.93, Loss = 0.218
[2019-11-27 17:32] Train Step 0580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4645.06, Accuracy = 0.99, Loss = 0.169
[2019-11-27 17:32] Train Step 0590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4525.90, Accuracy = 0.99, Loss = 0.171
[2019-11-27 17:32] Train Step 0600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4547.63, Accuracy = 0.98, Loss = 0.155
[2019-11-27 17:32] Train Step 0610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4700.57, Accuracy = 0.98, Loss = 0.185
[2019-11-27 17:32] Train Step 0620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5086.08, Accuracy = 1.00, Loss = 0.155
[2019-11-27 17:32] Train Step 0630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4240.45, Accuracy = 0.94, Loss = 0.210
[2019-11-27 17:32] Train Step 0640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4644.01, Accuracy = 0.95, Loss = 0.216
[2019-11-27 17:32] Train Step 0650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4603.71, Accuracy = 0.97, Loss = 0.174
[2019-11-27 17:32] Train Step 0660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4404.16, Accuracy = 0.98, Loss = 0.172
[2019-11-27 17:32] Train Step 0670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4573.24, Accuracy = 0.98, Loss = 0.139
[2019-11-27 17:32] Train Step 0680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4600.32, Accuracy = 1.00, Loss = 0.085
[2019-11-27 17:32] Train Step 0690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4531.36, Accuracy = 0.99, Loss = 0.124
[2019-11-27 17:32] Train Step 0700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5698.24, Accuracy = 0.96, Loss = 0.141
[2019-11-27 17:32] Train Step 0710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5057.09, Accuracy = 0.99, Loss = 0.094
[2019-11-27 17:32] Train Step 0720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4542.59, Accuracy = 1.00, Loss = 0.088
[2019-11-27 17:32] Train Step 0730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4266.20, Accuracy = 1.00, Loss = 0.078
[2019-11-27 17:32] Train Step 0740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4718.46, Accuracy = 0.88, Loss = 0.257
[2019-11-27 17:32] Train Step 0750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4564.14, Accuracy = 0.92, Loss = 0.217
[2019-11-27 17:32] Train Step 0760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4260.95, Accuracy = 0.97, Loss = 0.167
[2019-11-27 17:32] Train Step 0770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4330.27, Accuracy = 0.97, Loss = 0.141
[2019-11-27 17:32] Train Step 0780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5295.84, Accuracy = 0.99, Loss = 0.112
[2019-11-27 17:32] Train Step 0790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4711.63, Accuracy = 1.00, Loss = 0.078
[2019-11-27 17:32] Train Step 0800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4541.02, Accuracy = 1.00, Loss = 0.056
[2019-11-27 17:32] Train Step 0810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4792.81, Accuracy = 1.00, Loss = 0.062
[2019-11-27 17:32] Train Step 0820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4528.26, Accuracy = 1.00, Loss = 0.059
[2019-11-27 17:32] Train Step 0830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5110.87, Accuracy = 1.00, Loss = 0.070
[2019-11-27 17:32] Train Step 0840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4993.54, Accuracy = 0.70, Loss = 1.012
[2019-11-27 17:32] Train Step 0850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4730.35, Accuracy = 0.95, Loss = 0.146
[2019-11-27 17:32] Train Step 0860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4441.39, Accuracy = 0.95, Loss = 0.125
[2019-11-27 17:32] Train Step 0870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4724.48, Accuracy = 0.93, Loss = 0.158
[2019-11-27 17:32] Train Step 0880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5509.42, Accuracy = 0.99, Loss = 0.099
[2019-11-27 17:32] Train Step 0890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4731.47, Accuracy = 0.95, Loss = 0.127
[2019-11-27 17:32] Train Step 0900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4411.07, Accuracy = 0.98, Loss = 0.088
[2019-11-27 17:32] Train Step 0910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4455.47, Accuracy = 0.99, Loss = 0.049
[2019-11-27 17:32] Train Step 0920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5099.12, Accuracy = 0.95, Loss = 0.151
[2019-11-27 17:32] Train Step 0930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4272.07, Accuracy = 0.85, Loss = 0.282
[2019-11-27 17:32] Train Step 0940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5182.05, Accuracy = 0.97, Loss = 0.099
[2019-11-27 17:32] Train Step 0950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4937.47, Accuracy = 0.98, Loss = 0.082
[2019-11-27 17:32] Train Step 0960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4586.05, Accuracy = 1.00, Loss = 0.044
[2019-11-27 17:32] Train Step 0970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5093.80, Accuracy = 0.90, Loss = 0.256
[2019-11-27 17:32] Train Step 0980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5157.71, Accuracy = 0.99, Loss = 0.107
[2019-11-27 17:32] Train Step 0990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4365.58, Accuracy = 0.92, Loss = 0.168
[2019-11-27 17:32] Train Step 1000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4747.46, Accuracy = 0.98, Loss = 0.141
[2019-11-27 17:32] Train Step 1010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4455.14, Accuracy = 0.93, Loss = 0.145
[2019-11-27 17:32] Train Step 1020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4522.81, Accuracy = 0.99, Loss = 0.097
[2019-11-27 17:32] Train Step 1030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5054.42, Accuracy = 0.95, Loss = 0.120
[2019-11-27 17:32] Train Step 1040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4414.51, Accuracy = 1.00, Loss = 0.039
[2019-11-27 17:32] Train Step 1050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4373.66, Accuracy = 1.00, Loss = 0.040
[2019-11-27 17:32] Train Step 1060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4847.72, Accuracy = 0.86, Loss = 0.272
[2019-11-27 17:32] Train Step 1070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4730.14, Accuracy = 0.97, Loss = 0.127
[2019-11-27 17:32] Train Step 1080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5216.29, Accuracy = 1.00, Loss = 0.012
[2019-11-27 17:32] Train Step 1090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4518.39, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:32] Train Step 1100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4663.82, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:32] Train Step 1110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4918.79, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:32] Train Step 1120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5256.48, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:32] Train Step 1130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5323.30, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:32] Train Step 1140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5334.36, Accuracy = 1.00, Loss = 0.005
----------------------------------------------INPUT LENGTH  10 ------------------------

[2019-11-27 17:32] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4548.52, Accuracy = 0.08, Loss = 2.321
[2019-11-27 17:32] Train Step 0010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5915.67, Accuracy = 0.12, Loss = 2.299
[2019-11-27 17:32] Train Step 0020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4487.65, Accuracy = 0.12, Loss = 2.294
[2019-11-27 17:32] Train Step 0030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4560.11, Accuracy = 0.12, Loss = 2.264
[2019-11-27 17:32] Train Step 0040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4698.51, Accuracy = 0.16, Loss = 2.075
[2019-11-27 17:32] Train Step 0050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4442.68, Accuracy = 0.09, Loss = 2.111
[2019-11-27 17:32] Train Step 0060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5145.55, Accuracy = 0.20, Loss = 2.010
[2019-11-27 17:32] Train Step 0070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4420.55, Accuracy = 0.26, Loss = 1.784
[2019-11-27 17:32] Train Step 0080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4624.73, Accuracy = 0.32, Loss = 1.699
[2019-11-27 17:32] Train Step 0090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4407.08, Accuracy = 0.21, Loss = 1.892
[2019-11-27 17:32] Train Step 0100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4957.26, Accuracy = 0.24, Loss = 1.647
[2019-11-27 17:32] Train Step 0110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4536.26, Accuracy = 0.30, Loss = 1.526
[2019-11-27 17:32] Train Step 0120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4313.74, Accuracy = 0.35, Loss = 1.474
[2019-11-27 17:32] Train Step 0130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4491.55, Accuracy = 0.33, Loss = 1.464
[2019-11-27 17:32] Train Step 0140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4713.28, Accuracy = 0.48, Loss = 1.283
[2019-11-27 17:32] Train Step 0150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4545.82, Accuracy = 0.43, Loss = 1.302
[2019-11-27 17:32] Train Step 0160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5367.69, Accuracy = 0.27, Loss = 1.314
[2019-11-27 17:33] Train Step 0170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4215.98, Accuracy = 0.33, Loss = 1.269
[2019-11-27 17:33] Train Step 0180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4592.09, Accuracy = 0.35, Loss = 1.226
[2019-11-27 17:33] Train Step 0190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4711.54, Accuracy = 0.33, Loss = 1.161
[2019-11-27 17:33] Train Step 0200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4663.58, Accuracy = 0.38, Loss = 1.124
[2019-11-27 17:33] Train Step 0210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4546.83, Accuracy = 0.55, Loss = 0.991
[2019-11-27 17:33] Train Step 0220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4512.35, Accuracy = 0.47, Loss = 1.033
[2019-11-27 17:33] Train Step 0230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4730.06, Accuracy = 0.48, Loss = 0.983
[2019-11-27 17:33] Train Step 0240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5084.53, Accuracy = 0.48, Loss = 0.943
[2019-11-27 17:33] Train Step 0250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4764.01, Accuracy = 0.55, Loss = 0.893
[2019-11-27 17:33] Train Step 0260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4489.53, Accuracy = 0.49, Loss = 0.916
[2019-11-27 17:33] Train Step 0270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4532.85, Accuracy = 0.49, Loss = 0.895
[2019-11-27 17:33] Train Step 0280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4962.25, Accuracy = 0.42, Loss = 0.957
[2019-11-27 17:33] Train Step 0290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4877.19, Accuracy = 0.38, Loss = 0.979
[2019-11-27 17:33] Train Step 0300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4980.99, Accuracy = 0.39, Loss = 0.935
[2019-11-27 17:33] Train Step 0310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4496.56, Accuracy = 0.48, Loss = 0.922
[2019-11-27 17:33] Train Step 0320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4620.63, Accuracy = 0.41, Loss = 1.001
[2019-11-27 17:33] Train Step 0330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5000.38, Accuracy = 0.31, Loss = 1.094
[2019-11-27 17:33] Train Step 0340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4550.25, Accuracy = 0.38, Loss = 1.041
[2019-11-27 17:33] Train Step 0350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4535.26, Accuracy = 0.38, Loss = 0.965
[2019-11-27 17:33] Train Step 0360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4330.86, Accuracy = 0.39, Loss = 0.949
[2019-11-27 17:33] Train Step 0370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4615.70, Accuracy = 0.35, Loss = 1.041
[2019-11-27 17:33] Train Step 0380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4630.15, Accuracy = 0.34, Loss = 1.098
[2019-11-27 17:33] Train Step 0390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4586.41, Accuracy = 0.40, Loss = 0.966
[2019-11-27 17:33] Train Step 0400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4933.43, Accuracy = 0.42, Loss = 1.067
[2019-11-27 17:33] Train Step 0410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4585.11, Accuracy = 0.33, Loss = 1.100
[2019-11-27 17:33] Train Step 0420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4931.94, Accuracy = 0.24, Loss = 1.176
[2019-11-27 17:33] Train Step 0430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5008.26, Accuracy = 0.33, Loss = 1.098
[2019-11-27 17:33] Train Step 0440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4597.56, Accuracy = 0.48, Loss = 1.197
[2019-11-27 17:33] Train Step 0450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4741.25, Accuracy = 0.41, Loss = 0.984
[2019-11-27 17:33] Train Step 0460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4434.38, Accuracy = 0.33, Loss = 1.189
[2019-11-27 17:33] Train Step 0470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4659.25, Accuracy = 0.66, Loss = 0.618
[2019-11-27 17:33] Train Step 0480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4777.28, Accuracy = 0.54, Loss = 0.768
[2019-11-27 17:33] Train Step 0490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4326.32, Accuracy = 0.41, Loss = 0.899
[2019-11-27 17:33] Train Step 0500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4559.84, Accuracy = 0.43, Loss = 0.976
[2019-11-27 17:33] Train Step 0510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4434.13, Accuracy = 0.44, Loss = 1.119
[2019-11-27 17:33] Train Step 0520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4397.91, Accuracy = 0.66, Loss = 0.615
[2019-11-27 17:33] Train Step 0530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4571.33, Accuracy = 0.70, Loss = 0.484
[2019-11-27 17:33] Train Step 0540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4725.27, Accuracy = 0.72, Loss = 0.507
[2019-11-27 17:33] Train Step 0550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4481.28, Accuracy = 0.62, Loss = 0.683
[2019-11-27 17:33] Train Step 0560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4693.17, Accuracy = 0.68, Loss = 0.594
[2019-11-27 17:33] Train Step 0570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4669.38, Accuracy = 0.45, Loss = 0.889
[2019-11-27 17:33] Train Step 0580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4572.23, Accuracy = 0.54, Loss = 0.923
[2019-11-27 17:33] Train Step 0590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4424.30, Accuracy = 0.51, Loss = 0.991
[2019-11-27 17:33] Train Step 0600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4438.05, Accuracy = 0.80, Loss = 0.391
[2019-11-27 17:33] Train Step 0610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4588.09, Accuracy = 0.77, Loss = 0.449
[2019-11-27 17:33] Train Step 0620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4463.81, Accuracy = 0.59, Loss = 0.627
[2019-11-27 17:33] Train Step 0630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4610.19, Accuracy = 0.58, Loss = 0.694
[2019-11-27 17:33] Train Step 0640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4566.01, Accuracy = 0.66, Loss = 0.597
[2019-11-27 17:33] Train Step 0650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4478.07, Accuracy = 0.91, Loss = 0.252
[2019-11-27 17:33] Train Step 0660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4534.27, Accuracy = 0.77, Loss = 0.399
[2019-11-27 17:33] Train Step 0670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4395.90, Accuracy = 0.80, Loss = 0.354
